product_id,sales_year,sales_week of year,sales_product_quantity
23445,2023,41,2575
23445,2023,42,7935
23445,2023,43,7176
23445,2023,44,3613
23445,2023,45,4892
23445,2023,46,9653
23445,2023,47,7733
23445,2023,48,5431
23445,2023,49,9112
23445,2023,50,2381
23445,2023,51,4515
23445,2023,52,5454
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
23445,2020,1,6012
23445,2020,2,4163
23445,2020,3,7752
23445,2020,4,1005
23445,2020,5,5776
23445,2020,6,8038
23445,2020,7,7414
23445,2020,8,6739
23445,2020,9,4970
23445,2020,10,3606
23445,2020,11,1098
23445,2020,12,1525
23445,2020,13,7337
23445,2020,14,2180
23445,2020,15,9067
23445,2020,16,5491
23445,2020,17,6922
23445,2020,18,4071
23445,2020,19,6641
23445,2020,20,8381
23445,2020,21,3792
23445,2020,22,5778
23445,2020,23,1014
23445,2020,24,3415
23445,2020,25,3685
23445,2020,26,9159
23445,2020,27,8926
23445,2020,28,5100
23445,2020,29,7374
23445,2020,30,7004
23445,2020,31,6521
23445,2020,32,8155
23445,2020,33,4297
23445,2020,34,3633
23445,2020,35,4890
23445,2020,36,1791
23445,2020,37,1151
23445,2020,38,4063
23445,2020,39,7367
23445,2020,40,8904
23445,2020,41,3091
23445,2020,42,5599
23445,2020,43,8408
23445,2020,44,3977
23445,2020,45,1842
23445,2020,46,4793
23445,2020,47,2659
23445,2020,48,9789
23445,2020,49,6162
23445,2020,50,7446
23445,2020,51,5270
23445,2020,52,4603
23445,2019,1,7764
23445,2019,2,2216
23445,2019,3,3291
23445,2019,4,4811
23445,2019,5,5993
23445,2019,6,6142
23445,2019,7,7862
23445,2019,8,7533
23445,2019,9,8526
23445,2019,10,3978
23445,2019,11,6347
23445,2019,12,8933
23445,2019,13,5595
23445,2019,14,7211
23445,2019,15,3170
23445,2019,16,9527
23445,2019,17,4021
23445,2019,18,9970
23445,2019,19,8836
23445,2019,20,2185
23445,2019,21,4285
23445,2019,22,4447
23445,2019,23,4991
23445,2019,24,5899
23445,2019,25,2935
23445,2019,26,9825
23445,2019,27,2285
23445,2019,28,9545
23445,2019,29,8479
23445,2019,30,6255
23445,2019,31,2885
23445,2019,32,6062
23445,2019,33,8066
23445,2019,34,4022
23445,2019,35,6265
23445,2019,36,2547
23445,2019,37,5204
23445,2019,38,8590
23445,2019,39,2368
23445,2019,40,2757
23445,2019,41,5917
23445,2019,42,4484
23445,2019,43,4052
23445,2019,44,9382
23445,2019,45,1932
23445,2019,46,5237
23445,2019,47,8240
23445,2019,48,4238
23445,2019,49,1565
23445,2019,50,6378
23445,2019,51,6558
23445,2019,52,1743
23633,2021,1,9864
23633,2021,2,9722
23633,2021,3,6409
23633,2021,4,9753
23633,2021,5,6629
23633,2021,6,7318
23633,2021,7,1301
23633,2021,8,4767
23633,2021,9,5280
23633,2021,10,8506
23633,2021,11,9701
23633,2021,12,7962
23633,2021,13,6429
23633,2021,14,8248
23633,2021,15,4445
23633,2021,16,3203
23633,2021,17,3834
23633,2021,18,9986
23633,2021,19,3479
23633,2021,20,5856
23633,2021,21,1434
23633,2021,22,2706
23633,2021,23,9260
23633,2021,24,6725
23633,2021,25,2904
23633,2021,26,8018
23633,2021,27,4959
23633,2021,28,7825
23633,2021,29,7347
23633,2021,30,7156
23633,2021,31,3713
23633,2021,32,7194
23633,2021,33,7512
23633,2021,34,7867
23633,2021,35,4727
23633,2021,36,4546
23633,2021,37,3303
23633,2021,38,4681
23633,2021,39,8852
23633,2021,40,4221
23633,2021,41,5374
23633,2021,42,2082
23633,2021,43,9637
23633,2021,44,2592
23633,2021,45,6608
23633,2021,46,6526
23633,2021,47,6179
23633,2021,48,7472
23633,2021,49,3775
23633,2021,50,2590
23633,2021,51,7004
23633,2021,52,8230
23633,2022,1,3231
23633,2022,2,6118
23633,2022,3,7454
23633,2022,4,8960
23633,2022,5,2561
23633,2022,6,4646
23633,2022,7,8596
23633,2022,8,8240
23633,2022,9,5942
23633,2022,10,4238
23633,2022,11,2600
23633,2022,12,6700
23633,2022,13,7071
23633,2022,14,1709
23633,2022,15,3971
23633,2022,16,1793
23633,2022,17,4099
23633,2022,18,7030
23633,2022,19,6765
23633,2022,20,1026
23633,2022,21,7693
23633,2022,22,6322
23633,2022,23,9276
23633,2022,24,6951
23633,2022,25,4101
23633,2022,26,7609
23633,2022,27,6309
23633,2022,28,1011
23633,2022,29,8770
23633,2022,30,6413
23633,2022,31,6774
23633,2022,32,1179
23633,2022,33,1796
23633,2022,34,8279
23633,2022,35,8188
23633,2022,36,8312
23633,2022,37,3024
23633,2022,38,8666
23633,2022,39,4217
23633,2022,40,7584
23633,2022,41,6285
23633,2022,42,8370
23633,2022,43,2519
23633,2022,44,7611
23633,2022,45,7856
23633,2022,46,3432
23633,2022,47,7457
23633,2022,48,5866
23633,2022,49,6054
23633,2022,50,3070
23633,2022,51,2781
23633,2022,52,9530
23633,2023,1,2516
23633,2023,2,6491
23633,2023,3,6949
23633,2023,4,4290
23633,2023,5,5570
23633,2023,6,2379
23633,2023,7,8670
23633,2023,8,1800
23633,2023,9,6267
23633,2023,10,4495
23633,2023,11,4257
23633,2023,12,7558
23633,2023,13,1981
23633,2023,14,3088
23633,2023,15,3952
23633,2023,16,3126
23633,2023,17,5812
23633,2023,18,9063
23633,2023,19,4861
23633,2023,20,6903
23633,2023,21,3591
23633,2023,22,4322
23633,2023,23,7437
23633,2023,24,9801
23633,2023,25,3861
23633,2023,26,2655
23633,2023,27,2755
23633,2023,28,9237
23633,2023,29,7227
23633,2023,30,5638
23633,2023,31,3567
23633,2023,32,4123
23633,2023,33,6164
23633,2023,34,8081
23633,2023,35,5907
23633,2023,36,5962
23633,2023,37,8150
23633,2023,38,2766
23633,2023,39,4549
23633,2023,40,3309
23633,2023,41,2976
23633,2023,42,8180
23633,2023,43,3490
23633,2023,44,9917
23633,2023,45,5381
23633,2023,46,6987
23633,2023,47,8425
23633,2023,48,4619
23633,2023,49,7060
23633,2023,50,9689
23633,2023,51,4976
23633,2023,52,1704
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
23633,2020,1,8857
23633,2020,2,2018
23633,2020,3,2953
23633,2020,4,4657
23633,2020,5,5846
23633,2020,6,3296
23633,2020,7,1774
23633,2020,8,3811
23633,2020,9,4182
23633,2020,10,8867
23633,2020,11,5329
23633,2020,12,7167
23633,2020,13,4097
23633,2020,14,2404
23633,2020,15,6101
23633,2020,16,2369
23633,2020,17,6497
23633,2020,18,7665
23633,2020,19,3064
23633,2020,20,3765
23633,2020,21,3817
23633,2020,22,8791
23633,2020,23,1716
23633,2020,24,5040
23633,2020,25,2711
23633,2020,26,6367
23633,2020,27,7261
23633,2020,28,1008
23633,2020,29,9789
23633,2020,30,5118
23633,2020,31,7086
23633,2020,32,7383
23633,2020,33,4667
23633,2020,34,3246
23633,2020,35,4626
23633,2020,36,3822
23633,2020,37,9283
23633,2020,38,1850
23633,2020,39,2107
23633,2020,40,1299
23633,2020,41,9102
23633,2020,42,6400
23633,2020,43,2082
23633,2020,44,9167
23633,2020,45,3800
23633,2020,46,4951
23633,2020,47,9967
23633,2020,48,7768
23633,2020,49,2452
23633,2020,50,2681
23633,2020,51,3303
23633,2020,52,8157
23633,2019,1,2851
23633,2019,2,2897
23633,2019,3,6825
23633,2019,4,9806
23633,2019,5,1244
23633,2019,6,9948
23633,2019,7,4807
23633,2019,8,3779
23633,2019,9,2846
23633,2019,10,8021
23633,2019,11,1473
23633,2019,12,5131
23633,2019,13,2792
23633,2019,14,2734
23633,2019,15,8215
23633,2019,16,8229
23633,2019,17,6188
23633,2019,18,6281
23633,2019,19,6858
23633,2019,20,1944
23633,2019,21,2511
23633,2019,22,5081
23633,2019,23,7118
23633,2019,24,1858
23633,2019,25,4560
23633,2019,26,9421
23633,2019,27,9369
23633,2019,28,3615
23633,2019,29,2613
23633,2019,30,3840
23633,2019,31,2774
23633,2019,32,4871
23633,2019,33,9273
23633,2019,34,1845
23633,2019,35,4260
23633,2019,36,4145
23633,2019,37,8802
23633,2019,38,3263
23633,2019,39,9636
23633,2019,40,9155
23633,2019,41,1922
23633,2019,42,7695
23633,2019,43,5288
23633,2019,44,6758
23633,2019,45,9131
23633,2019,46,3630
23633,2019,47,8816
23633,2019,48,8556
23633,2019,49,6930
23633,2019,50,8000
23633,2019,51,4512
23633,2019,52,7066
24041,2021,1,4722
24041,2021,2,6648
24041,2021,3,3060
24041,2021,4,4034
24041,2021,5,3387
24041,2021,6,8008
24041,2021,7,9031
24041,2021,8,2799
24041,2021,9,5407
24041,2021,10,3780
24041,2021,11,2127
24041,2021,12,9530
24041,2021,13,8365
24041,2021,14,8611
24041,2021,15,8535
24041,2021,16,3808
24041,2021,17,5297
24041,2021,18,5559
24041,2021,19,1448
24041,2021,20,6008
24041,2021,21,5893
24041,2021,22,1793
24041,2021,23,1436
24041,2021,24,7012
24041,2021,25,6869
24041,2021,26,2620
24041,2021,27,5308
24041,2021,28,1948
24041,2021,29,4944
24041,2021,30,1191
24041,2021,31,2403
24041,2021,32,2990
24041,2021,33,2104
24041,2021,34,1548
24041,2021,35,6761
24041,2021,36,9762
24041,2021,37,8903
24041,2021,38,2784
24041,2021,39,1804
24041,2021,40,9990
24041,2021,41,9802
24041,2021,42,8517
24041,2021,43,7831
24041,2021,44,7917
24041,2021,45,5238
24041,2021,46,4260
24041,2021,47,5367
24041,2021,48,6651
24041,2021,49,4371
24041,2021,50,3093
24041,2021,51,5001
24041,2021,52,7556
24041,2022,1,8810
24041,2022,2,5554
24041,2022,3,3517
24041,2022,4,9697
24041,2022,5,6805
24041,2022,6,2096
24041,2022,7,8061
24041,2022,8,3204
24041,2022,9,4902
24041,2022,10,2352
24041,2022,11,2596
24041,2022,12,9767
24041,2022,13,7980
24041,2022,14,1679
24041,2022,15,4712
24041,2022,16,9509
24041,2022,17,6301
24041,2022,18,6734
24041,2022,19,8981
24041,2022,20,6892
24041,2022,21,4696
24041,2022,22,8129
24041,2022,23,3996
24041,2022,24,8237
24041,2022,25,8327
24041,2022,26,8407
24041,2022,27,3542
24041,2022,28,1678
24041,2022,29,6366
24041,2022,30,6643
24041,2022,31,8410
24041,2022,32,6541
24041,2022,33,1834
24041,2022,34,7026
24041,2022,35,9472
24041,2022,36,8970
24041,2022,37,7818
24041,2022,38,6028
24041,2022,39,5703
24041,2022,40,2772
24041,2022,41,3164
24041,2022,42,8111
24041,2022,43,9383
24041,2022,44,3835
24041,2022,45,3665
24041,2022,46,7113
24041,2022,47,3563
24041,2022,48,9498
24041,2022,49,9131
24041,2022,50,9723
24041,2022,51,3696
24041,2022,52,5687
24041,2023,1,8321
24041,2023,2,8013
24041,2023,3,8704
24041,2023,4,6571
24041,2023,5,8336
24041,2023,6,1058
24041,2023,7,2140
24041,2023,8,3562
24041,2023,9,3852
24041,2023,10,7641
24041,2023,11,1941
24041,2023,12,7541
24041,2023,13,8430
24041,2023,14,2421
24041,2023,15,6765
24041,2023,16,1435
24041,2023,17,1839
24041,2023,18,5001
24041,2023,19,6248
24041,2023,20,5959
24041,2023,21,2650
24041,2023,22,6828
24041,2023,23,3261
24041,2023,24,6894
24041,2023,25,7278
24041,2023,26,4889
24041,2023,27,7897
24041,2023,28,2326
24041,2023,29,6901
24041,2023,30,4358
24041,2023,31,2585
24041,2023,32,6645
24041,2023,33,1388
24041,2023,34,3791
24041,2023,35,4332
24041,2023,36,1703
24041,2023,37,6834
24041,2023,38,3820
24041,2023,39,9053
24041,2023,40,5959
24041,2023,41,2059
24041,2023,42,2301
24041,2023,43,9865
24041,2023,44,8696
24041,2023,45,5299
24041,2023,46,7071
24041,2023,47,5112
24041,2023,48,8881
24041,2023,49,9401
24041,2023,50,1498
24041,2023,51,9620
24041,2023,52,8245
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
24041,2020,1,5039
24041,2020,2,2304
24041,2020,3,6630
24041,2020,4,8282
24041,2020,5,4307
24041,2020,6,2361
24041,2020,7,7665
24041,2020,8,5294
24041,2020,9,2787
24041,2020,10,2073
24041,2020,11,6902
24041,2020,12,4599
24041,2020,13,4055
24041,2020,14,7476
24041,2020,15,1659
24041,2020,16,7320
24041,2020,17,7513
24041,2020,18,5642
24041,2020,19,7373
24041,2020,20,5466
24041,2020,21,6587
24041,2020,22,3471
24041,2020,23,7175
24041,2020,24,9284
24041,2020,25,2281
24041,2020,26,4177
24041,2020,27,6667
24041,2020,28,5511
24041,2020,29,4881
24041,2020,30,3413
24041,2020,31,2544
24041,2020,32,5784
24041,2020,33,6761
24041,2020,34,8874
24041,2020,35,7961
24041,2020,36,6626
24041,2020,37,5514
24041,2020,38,2145
24041,2020,39,6450
24041,2020,40,2566
24041,2020,41,4005
24041,2020,42,5507
24041,2020,43,5248
24041,2020,44,9283
24041,2020,45,4992
24041,2020,46,9522
24041,2020,47,9027
24041,2020,48,6760
24041,2020,49,9045
24041,2020,50,3977
24041,2020,51,6347
24041,2020,52,5289
24041,2019,1,1529
24041,2019,2,3892
24041,2019,3,8443
24041,2019,4,5734
24041,2019,5,3525
24041,2019,6,4761
24041,2019,7,7141
24041,2019,8,3742
24041,2019,9,5635
24041,2019,10,5425
24041,2019,11,9661
24041,2019,12,4830
24041,2019,13,7992
24041,2019,14,1533
24041,2019,15,5562
24041,2019,16,8120
24041,2019,17,7563
24041,2019,18,8289
24041,2019,19,5087
24041,2019,20,9953
24041,2019,21,3355
24041,2019,22,2955
24041,2019,23,3971
24041,2019,24,6539
24041,2019,25,8493
24041,2019,26,2672
24041,2019,27,3836
24041,2019,28,5927
24041,2019,29,5939
24041,2019,30,4644
24041,2019,31,3297
24041,2019,32,5061
24041,2019,33,4166
24041,2019,34,1183
24041,2019,35,3846
24041,2019,36,5722
24041,2019,37,1782
24041,2019,38,2507
24041,2019,39,6855
24041,2019,40,8538
24041,2019,41,1676
24041,2019,42,8250
24041,2019,43,8813
24041,2019,44,5090
24041,2019,45,6723
24041,2019,46,3686
24041,2019,47,9382
24041,2019,48,9526
24041,2019,49,8689
24041,2019,50,2110
24041,2019,51,1578
24041,2019,52,1061
25030,2021,1,1386
25030,2021,2,3200
25030,2021,3,2683
25030,2021,4,7321
25030,2021,5,9056
25030,2021,6,9678
25030,2021,7,8414
25030,2021,8,7643
25030,2021,9,9732
25030,2021,10,6631
25030,2021,11,8945
25030,2021,12,8726
25030,2021,13,6169
25030,2021,14,7787
25030,2021,15,5467
25030,2021,16,6232
25030,2021,17,9130
25030,2021,18,7196
25030,2021,19,4907
25030,2021,20,5288
25030,2021,21,7734
25030,2021,22,2080
25030,2021,23,7240
25030,2021,24,1197
25030,2021,25,8814
25030,2021,26,8851
25030,2021,27,2600
25030,2021,28,8462
25030,2021,29,7866
25030,2021,30,4692
25030,2021,31,9875
25030,2021,32,4083
25030,2021,33,4989
25030,2021,34,1332
25030,2021,35,7106
25030,2021,36,8333
25030,2021,37,7655
25030,2021,38,6308
25030,2021,39,5200
25030,2021,40,3721
25030,2021,41,9998
25030,2021,42,2064
25030,2021,43,7820
25030,2021,44,9512
25030,2021,45,4957
25030,2021,46,3382
25030,2021,47,4231
25030,2021,48,8008
25030,2021,49,2500
25030,2021,50,2568
25030,2021,51,6892
25030,2021,52,4281
25030,2022,1,5089
25030,2022,2,2865
25030,2022,3,6600
25030,2022,4,7055
25030,2022,5,1004
25030,2022,6,8959
25030,2022,7,2168
25030,2022,8,3398
25030,2022,9,3630
25030,2022,10,7608
25030,2022,11,1347
25030,2022,12,6861
25030,2022,13,4342
25030,2022,14,7500
25030,2022,15,3574
25030,2022,16,4825
25030,2022,17,5593
25030,2022,18,6272
25030,2022,19,9244
25030,2022,20,1148
25030,2022,21,9694
25030,2022,22,1869
25030,2022,23,4521
25030,2022,24,4871
25030,2022,25,2300
25030,2022,26,8595
25030,2022,27,5833
25030,2022,28,7670
25030,2022,29,3451
25030,2022,30,5385
25030,2022,31,9530
25030,2022,32,3824
25030,2022,33,7854
25030,2022,34,6964
25030,2022,35,1986
25030,2022,36,9171
25030,2022,37,4490
25030,2022,38,9076
25030,2022,39,4767
25030,2022,40,3006
25030,2022,41,8925
25030,2022,42,4107
25030,2022,43,5468
25030,2022,44,4330
25030,2022,45,9722
25030,2022,46,1923
25030,2022,47,7247
25030,2022,48,9432
25030,2022,49,2896
25030,2022,50,8883
25030,2022,51,4324
25030,2022,52,1813
25030,2023,1,5750
25030,2023,2,8618
25030,2023,3,1782
25030,2023,4,5055
25030,2023,5,8789
25030,2023,6,9199
25030,2023,7,4139
25030,2023,8,6007
25030,2023,9,5051
25030,2023,10,8575
25030,2023,11,9709
25030,2023,12,4190
25030,2023,13,6637
25030,2023,14,1578
25030,2023,15,9138
25030,2023,16,5482
25030,2023,17,2865
25030,2023,18,6489
25030,2023,19,2376
25030,2023,20,6408
25030,2023,21,9163
25030,2023,22,6058
25030,2023,23,7283
25030,2023,24,2976
25030,2023,25,7443
25030,2023,26,5759
25030,2023,27,8595
25030,2023,28,5920
25030,2023,29,2887
25030,2023,30,1991
25030,2023,31,6228
25030,2023,32,9046
25030,2023,33,7450
25030,2023,34,4604
25030,2023,35,2083
25030,2023,36,9626
25030,2023,37,1020
25030,2023,38,2099
25030,2023,39,7841
25030,2023,40,3637
25030,2023,41,9581
25030,2023,42,8744
25030,2023,43,4413
25030,2023,44,8457
25030,2023,45,2354
25030,2023,46,7402
25030,2023,47,5521
25030,2023,48,6125
25030,2023,49,1005
25030,2023,50,9382
25030,2023,51,9339
25030,2023,52,5353
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
25030,2020,1,7389
25030,2020,2,6977
25030,2020,3,4079
25030,2020,4,7295
25030,2020,5,3258
25030,2020,6,9558
25030,2020,7,3991
25030,2020,8,4741
25030,2020,9,1085
25030,2020,10,3493
25030,2020,11,7447
25030,2020,12,9323
25030,2020,13,8588
25030,2020,14,1903
25030,2020,15,6083
25030,2020,16,7190
25030,2020,17,3804
25030,2020,18,2226
25030,2020,19,2284
25030,2020,20,1689
25030,2020,21,6143
25030,2020,22,5782
25030,2020,23,5881
25030,2020,24,5507
25030,2020,25,2996
25030,2020,26,5381
25030,2020,27,8680
25030,2020,28,1429
25030,2020,29,6700
25030,2020,30,4781
25030,2020,31,9794
25030,2020,32,9631
25030,2020,33,6468
25030,2020,34,5507
25030,2020,35,1527
25030,2020,36,3996
25030,2020,37,4467
25030,2020,38,2361
25030,2020,39,7817
25030,2020,40,1703
25030,2020,41,1662
25030,2020,42,9556
25030,2020,43,7256
25030,2020,44,9367
25030,2020,45,6297
25030,2020,46,9573
25030,2020,47,6378
25030,2020,48,1305
25030,2020,49,6497
25030,2020,50,5697
25030,2020,51,3390
25030,2020,52,8222
25030,2019,1,8933
25030,2019,2,2465
25030,2019,3,8852
25030,2019,4,1402
25030,2019,5,7940
25030,2019,6,3670
25030,2019,7,9095
25030,2019,8,9368
25030,2019,9,5544
25030,2019,10,9934
25030,2019,11,6660
25030,2019,12,7074
25030,2019,13,3348
25030,2019,14,7850
25030,2019,15,5402
25030,2019,16,1750
25030,2019,17,5062
25030,2019,18,8434
25030,2019,19,9405
25030,2019,20,2617
25030,2019,21,3530
25030,2019,22,4333
25030,2019,23,8234
25030,2019,24,6768
25030,2019,25,8707
25030,2019,26,1511
25030,2019,27,6082
25030,2019,28,7860
25030,2019,29,1252
25030,2019,30,5133
25030,2019,31,9820
25030,2019,32,4476
25030,2019,33,2725
25030,2019,34,3093
25030,2019,35,2701
25030,2019,36,9496
25030,2019,37,6834
25030,2019,38,5340
25030,2019,39,3807
25030,2019,40,7301
25030,2019,41,8572
25030,2019,42,2024
25030,2019,43,3975
25030,2019,44,9698
25030,2019,45,5856
25030,2019,46,7724
25030,2019,47,3567
25030,2019,48,5587
25030,2019,49,5922
25030,2019,50,6046
25030,2019,51,3894
25030,2019,52,8203
26154,2021,1,8478
26154,2021,2,6274
26154,2021,3,4613
26154,2021,4,1038
26154,2021,5,4084
26154,2021,6,7265
26154,2021,7,7598
26154,2021,8,3415
26154,2021,9,1758
26154,2021,10,5342
26154,2021,11,8066
26154,2021,12,4116
26154,2021,13,1764
26154,2021,14,5029
26154,2021,15,7445
26154,2021,16,8443
26154,2021,17,2317
26154,2021,18,1700
26154,2021,19,8527
26154,2021,20,5383
26154,2021,21,2593
26154,2021,22,5145
26154,2021,23,7707
26154,2021,24,7997
26154,2021,25,8026
26154,2021,26,3612
26154,2021,27,8399
26154,2021,28,2908
26154,2021,29,7954
26154,2021,30,2790
26154,2021,31,9168
26154,2021,32,3928
26154,2021,33,8681
26154,2021,34,6251
26154,2021,35,5127
26154,2021,36,5963
26154,2021,37,6311
26154,2021,38,9792
26154,2021,39,3025
26154,2021,40,8815
26154,2021,41,1987
26154,2021,42,6310
26154,2021,43,2965
26154,2021,44,8316
26154,2021,45,1868
26154,2021,46,3063
26154,2021,47,2129
26154,2021,48,5378
26154,2021,49,6154
26154,2021,50,7256
26154,2021,51,7451
26154,2021,52,2934
26154,2022,1,2076
26154,2022,2,6200
26154,2022,3,2639
26154,2022,4,7385
26154,2022,5,9222
26154,2022,6,8996
26154,2022,7,1703
26154,2022,8,6480
26154,2022,9,9424
26154,2022,10,8777
26154,2022,11,6362
26154,2022,12,1950
26154,2022,13,9250
26154,2022,14,3818
26154,2022,15,4600
26154,2022,16,9493
26154,2022,17,8845
26154,2022,18,3944
26154,2022,19,7255
26154,2022,20,8580
26154,2022,21,9508
26154,2022,22,6264
26154,2022,23,8518
26154,2022,24,9122
26154,2022,25,2178
26154,2022,26,4855
26154,2022,27,9523
26154,2022,28,7037
26154,2022,29,1527
26154,2022,30,3059
26154,2022,31,1211
26154,2022,32,2714
26154,2022,33,3688
26154,2022,34,4266
26154,2022,35,6149
26154,2022,36,2332
26154,2022,37,7820
26154,2022,38,6891
26154,2022,39,5686
26154,2022,40,5091
26154,2022,41,1443
26154,2022,42,1926
26154,2022,43,7246
26154,2022,44,1622
26154,2022,45,4037
26154,2022,46,1233
26154,2022,47,3691
26154,2022,48,8402
26154,2022,49,1386
26154,2022,50,2634
26154,2022,51,9110
26154,2022,52,5133
26154,2023,1,6581
26154,2023,2,2967
26154,2023,3,6568
26154,2023,4,8284
26154,2023,5,9432
26154,2023,6,6145
26154,2023,7,6767
26154,2023,8,9753
26154,2023,9,2999
26154,2023,10,5901
26154,2023,11,3779
26154,2023,12,7192
26154,2023,13,2677
26154,2023,14,5177
26154,2023,15,8211
26154,2023,16,8873
26154,2023,17,4841
26154,2023,18,8098
26154,2023,19,7416
26154,2023,20,5885
26154,2023,21,1594
26154,2023,22,3612
26154,2023,23,7359
26154,2023,24,2496
26154,2023,25,4555
26154,2023,26,5861
26154,2023,27,5766
26154,2023,28,4358
26154,2023,29,1914
26154,2023,30,2844
26154,2023,31,2995
26154,2023,32,8625
26154,2023,33,1094
26154,2023,34,9684
26154,2023,35,4069
26154,2023,36,1149
26154,2023,37,2046
26154,2023,38,3803
26154,2023,39,6334
26154,2023,40,9590
26154,2023,41,5476
26154,2023,42,8276
26154,2023,43,1551
26154,2023,44,9486
26154,2023,45,2143
26154,2023,46,1455
26154,2023,47,9360
26154,2023,48,2946
26154,2023,49,7115
26154,2023,50,8310
26154,2023,51,7180
26154,2023,52,6817
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
26154,2020,1,4651
26154,2020,2,8707
26154,2020,3,9461
26154,2020,4,9107
26154,2020,5,7881
26154,2020,6,7220
26154,2020,7,5830
26154,2020,8,5979
26154,2020,9,8334
26154,2020,10,4775
26154,2020,11,1648
26154,2020,12,1016
26154,2020,13,9308
26154,2020,14,7476
26154,2020,15,6942
26154,2020,16,2545
26154,2020,17,3693
26154,2020,18,8599
26154,2020,19,5089
26154,2020,20,7259
26154,2020,21,6058
26154,2020,22,4240
26154,2020,23,5942
26154,2020,24,4788
26154,2020,25,7953
26154,2020,26,1371
26154,2020,27,8020
26154,2020,28,8120
26154,2020,29,6702
26154,2020,30,9347
26154,2020,31,3661
26154,2020,32,8180
26154,2020,33,7651
26154,2020,34,9656
26154,2020,35,5878
26154,2020,36,5315
26154,2020,37,7158
26154,2020,38,9308
26154,2020,39,7474
26154,2020,40,2374
26154,2020,41,8393
26154,2020,42,5403
26154,2020,43,4546
26154,2020,44,4977
26154,2020,45,4411
26154,2020,46,9988
26154,2020,47,4892
26154,2020,48,8324
26154,2020,49,9342
26154,2020,50,4249
26154,2020,51,1111
26154,2020,52,1682
26154,2019,1,2161
26154,2019,2,8400
26154,2019,3,3379
26154,2019,4,6426
26154,2019,5,9352
26154,2019,6,2425
26154,2019,7,4661
26154,2019,8,9469
26154,2019,9,8040
26154,2019,10,5592
26154,2019,11,8530
26154,2019,12,4107
26154,2019,13,1302
26154,2019,14,5533
26154,2019,15,3773
26154,2019,16,8199
26154,2019,17,5281
26154,2019,18,5768
26154,2019,19,2000
26154,2019,20,2718
26154,2019,21,8169
26154,2019,22,8361
26154,2019,23,4830
26154,2019,24,8154
26154,2019,25,6020
26154,2019,26,3882
26154,2019,27,1998
26154,2019,28,1284
26154,2019,29,9612
26154,2019,30,3160
26154,2019,31,4065
26154,2019,32,2494
26154,2019,33,5623
26154,2019,34,3543
26154,2019,35,5800
26154,2019,36,9913
26154,2019,37,2401
26154,2019,38,1445
26154,2019,39,5522
26154,2019,40,4767
26154,2019,41,3551
26154,2019,42,6646
26154,2019,43,4888
26154,2019,44,5816
26154,2019,45,3731
26154,2019,46,8699
26154,2019,47,3629
26154,2019,48,8687
26154,2019,49,2057
26154,2019,50,7834
26154,2019,51,9949
26154,2019,52,2795
26732,2021,1,5849
26732,2021,2,9215
26732,2021,3,5150
26732,2021,4,7947
26732,2021,5,7470
26732,2021,6,8179
26732,2021,7,4712
26732,2021,8,6458
26732,2021,9,6315
26732,2021,10,6381
26732,2021,11,4174
26732,2021,12,7387
26732,2021,13,9973
26732,2021,14,7767
26732,2021,15,1566
26732,2021,16,5622
26732,2021,17,5132
26732,2021,18,9830
26732,2021,19,7995
